,stock_code,date,prev,open,high,low,close,change
418,ACES,2022-05-18,1015,0,1030,1000,1015,0
419,ACES,2022-05-19,1015,0,1020,980,1020,5
420,ACES,2022-05-20,1020,0,1025,990,1010,-10
421,ACES,2022-05-23,1010,0,1025,985,995,-15
422,ACES,2022-05-24,995,0,995,960,975,-20
423,ACES,2022-05-25,975,0,1025,975,980,5
424,ACES,2022-05-27,980,0,1000,975,985,5
425,ACES,2022-05-30,985,0,1010,980,1000,15
426,ACES,2022-05-31,1000,0,1010,960,960,-40
427,ACES,2022-06-02,960,0,1000,970,985,25
428,ACES,2022-06-03,985,0,1010,985,1000,15
429,ACES,2022-06-06,1000,0,1005,970,980,-20
430,ACES,2022-06-07,980,0,990,980,990,10
431,ACES,2022-06-08,990,0,990,975,985,-5
432,ACES,2022-06-09,985,0,990,930,945,-40
433,ACES,2022-06-10,945,0,945,910,915,-30
434,ACES,2022-06-13,915,0,915,875,880,-35
435,ACES,2022-06-14,880,0,905,875,885,5
436,ACES,2022-06-15,885,0,890,860,860,-25
437,ACES,2022-06-16,860,0,885,850,850,-10
438,ACES,2022-06-17,850,0,840,800,805,-45
439,ACES,2022-06-20,805,0,815,750,775,-30
440,ACES,2022-06-21,775,0,800,760,765,-10
441,ACES,2022-06-22,765,0,785,720,770,5
442,ACES,2022-06-23,770,0,780,760,770,0
443,ACES,2022-06-24,770,0,810,770,780,10
444,ACES,2022-06-27,780,0,805,780,800,20
445,ACES,2022-06-28,800,0,805,780,790,-10
446,ACES,2022-06-29,790,0,795,775,785,-5
447,ACES,2022-06-30,785,0,795,770,770,-15
448,ACES,2022-07-01,770,0,785,770,775,5
449,ACES,2022-07-04,775,0,780,725,725,-50
450,ACES,2022-07-05,725,0,760,720,750,25
451,ACES,2022-07-06,750,0,760,740,755,5
452,ACES,2022-07-07,755,0,775,755,765,10
453,ACES,2022-07-08,765,0,800,765,795,30
454,ACES,2022-07-11,795,0,805,760,775,-20
455,ACES,2022-07-12,775,0,780,765,770,-5
456,ACES,2022-07-13,770,0,780,750,750,-20
457,ACES,2022-07-14,750,0,760,735,745,-5
458,ACES,2022-07-15,745,0,765,740,745,0
459,ACES,2022-07-18,745,0,755,730,730,-15
460,ACES,2022-07-19,730,0,760,705,755,25
461,ACES,2022-07-20,755,0,770,740,740,-15
462,ACES,2022-07-21,740,0,750,725,730,-10
463,ACES,2022-07-22,730,0,735,715,720,-10
464,ACES,2022-07-25,720,0,730,710,715,-5
465,ACES,2022-07-26,715,0,725,700,700,-15
466,ACES,2022-07-27,700,0,710,685,710,10
467,ACES,2022-07-28,710,0,725,705,705,-5
468,ACES,2022-07-29,705,0,720,700,710,5
469,ACES,2022-08-01,710,0,720,695,700,-10
470,ACES,2022-08-02,700,0,710,690,690,-10
471,ACES,2022-08-03,690,0,695,655,655,-35
472,ACES,2022-08-04,655,0,665,650,650,-5
473,ACES,2022-08-05,650,0,705,650,690,40
474,ACES,2022-08-08,690,0,730,690,705,15
475,ACES,2022-08-09,705,0,730,710,715,10
476,ACES,2022-08-10,715,0,730,710,720,5
477,ACES,2022-08-11,720,0,730,705,720,0
478,ACES,2022-08-12,720,0,745,720,740,20
479,ACES,2022-08-15,740,0,765,725,730,-10
480,ACES,2022-08-16,730,0,740,715,735,5
481,ACES,2022-08-18,735,0,740,715,720,-15
482,ACES,2022-08-19,720,0,745,720,745,25
483,ACES,2022-08-22,745,0,760,735,750,5
484,ACES,2022-08-23,750,0,760,740,760,10
485,ACES,2022-08-24,760,0,780,755,765,5
486,ACES,2022-08-25,765,0,765,745,745,-20
487,ACES,2022-08-26,745,0,750,735,740,-5
488,ACES,2022-08-29,740,0,740,720,720,-20
489,ACES,2022-08-30,720,0,735,720,725,5
490,ACES,2022-08-31,725,0,730,700,720,-5
491,ACES,2022-09-01,720,0,735,715,720,0
492,ACES,2022-09-02,720,0,720,700,705,-15
