,stock_code,date,prev,open,high,low,close,change
48,AMRT,2024-03-14,2820,2830,2900,2820,2900,80
49,AMRT,2024-03-15,2900,2900,2910,2820,2880,-20
50,AMRT,2024-03-18,2880,2890,2900,2840,2870,-10
51,AMRT,2024-03-19,2870,2860,2930,2860,2890,20
52,AMRT,2024-03-20,2890,2900,2920,2870,2900,10
53,AMRT,2024-03-21,2900,2910,2910,2880,2900,0
54,AMRT,2024-03-22,2900,2900,2940,2890,2900,0
55,AMRT,2024-03-25,2900,2880,2910,2850,2900,0
56,AMRT,2024-03-26,2900,2910,2920,2890,2900,0
57,AMRT,2024-03-27,2900,2900,2930,2870,2900,0
58,AMRT,2024-03-28,2900,2920,2920,2900,2910,10
59,AMRT,2024-04-01,2910,2910,2920,2890,2910,0
60,AMRT,2024-04-02,2910,2920,2920,2890,2910,0
61,AMRT,2024-04-03,2910,2910,2910,2880,2890,-20
62,AMRT,2024-04-04,2890,2900,2910,2880,2900,10
63,AMRT,2024-04-05,2900,2900,2900,2870,2880,-20
64,AMRT,2024-04-16,2880,2670,2790,2660,2700,-180
65,AMRT,2024-04-17,2700,2740,2820,2710,2790,90
66,AMRT,2024-04-18,2790,2800,2820,2740,2790,0
67,AMRT,2024-04-19,2790,2810,2840,2740,2800,10
68,AMRT,2024-04-22,2800,2830,2890,2800,2880,80
69,AMRT,2024-04-23,2880,2900,2980,2890,2940,60
70,AMRT,2024-04-24,2940,2930,2940,2850,2900,-40
71,AMRT,2024-04-25,2900,2930,2940,2890,2930,30
72,AMRT,2024-04-26,2930,2940,2940,2840,2840,-90
73,AMRT,2024-04-29,2840,2920,2970,2760,2940,100
74,AMRT,2024-04-30,2940,2970,2970,2900,2930,-10
75,AMRT,2024-05-02,2930,2920,2920,2840,2870,-60
76,AMRT,2024-05-03,2870,2880,2910,2870,2900,30
77,AMRT,2024-05-06,2900,2940,2950,2890,2900,0
78,AMRT,2024-05-07,2900,2920,2920,2860,2880,-20
79,AMRT,2024-05-08,2880,2900,2920,2830,2880,0
80,AMRT,2024-05-13,2880,2850,2870,2800,2830,-50
81,AMRT,2024-05-14,2830,2820,2840,2790,2800,-30
82,AMRT,2024-05-15,2800,2800,2820,2750,2790,-10
83,AMRT,2024-05-16,2790,2810,2890,2800,2850,60
84,AMRT,2024-05-17,2850,2810,2840,2760,2800,-50
85,AMRT,2024-05-20,2800,2800,2840,2800,2800,0
86,AMRT,2024-05-21,2800,2840,2840,2750,2760,-40
87,AMRT,2024-05-22,2760,2800,2850,2780,2830,70
88,AMRT,2024-05-27,2830,2880,2880,2770,2800,-30
89,AMRT,2024-05-28,2800,2860,2910,2820,2880,80
90,AMRT,2024-05-29,2880,2820,2840,2770,2800,-80
91,AMRT,2024-05-30,2800,2820,2850,2760,2760,-40
92,AMRT,2024-05-31,2760,2780,2820,2650,2650,-110
93,AMRT,2023-01-02,2650,2660,2750,2650,2740,90
94,AMRT,2023-01-03,2740,2740,2860,2710,2770,30
95,AMRT,2023-01-04,2770,2780,2840,2740,2740,-30
96,AMRT,2023-01-05,2740,2750,2820,2670,2810,70
97,AMRT,2023-01-06,2810,2810,2890,2770,2800,-10
98,AMRT,2023-01-09,2800,2810,2830,2700,2740,-60
99,AMRT,2023-01-10,2740,2740,2760,2670,2720,-20
100,AMRT,2023-01-11,2720,2720,2730,2610,2670,-50
101,AMRT,2023-01-12,2670,2660,2740,2660,2710,40
102,AMRT,2023-01-13,2710,2720,2770,2700,2760,50
103,AMRT,2023-01-16,2760,2760,2790,2660,2680,-80
104,AMRT,2023-01-17,2680,2690,2750,2660,2720,40
105,AMRT,2023-01-18,2720,2730,2760,2690,2730,10
106,AMRT,2023-01-19,2730,2730,2760,2710,2750,20
107,AMRT,2023-01-20,2750,2760,2760,2670,2760,10
108,AMRT,2023-01-24,2760,2740,2740,2660,2670,-90
109,AMRT,2023-01-25,2670,2670,2690,2630,2660,-10
110,AMRT,2023-01-26,2660,2660,2750,2640,2750,90
111,AMRT,2023-01-27,2750,2750,2810,2710,2790,40
112,AMRT,2023-01-30,2790,2790,2850,2730,2850,60
113,AMRT,2023-01-31,2850,2840,2860,2750,2830,-20
114,AMRT,2023-02-01,2830,2840,3150,2790,2970,140
115,AMRT,2023-02-02,2970,2970,3020,2920,2950,-20
116,AMRT,2023-02-03,2950,2990,2990,2920,2990,40
117,AMRT,2023-02-06,2990,2980,3000,2880,2920,-70
118,AMRT,2023-02-07,2920,2920,2950,2890,2940,20
119,AMRT,2023-02-08,2940,2950,3000,2940,2950,10
120,AMRT,2023-02-09,2950,2980,2980,2940,2950,0
121,AMRT,2023-02-10,2950,2950,2960,2880,2950,0
122,AMRT,2023-02-13,2950,2950,3030,2940,2970,20
123,AMRT,2023-02-14,2970,2980,3010,2960,3010,40
124,AMRT,2023-02-15,3010,3010,3070,2970,3070,60
125,AMRT,2023-02-16,3070,3070,3100,2980,2980,-90
126,AMRT,2023-02-17,2980,2980,3020,2910,2980,0
127,AMRT,2023-02-20,2980,2980,3040,2980,3040,60
128,AMRT,2023-02-21,3040,3040,3060,3010,3060,20
129,AMRT,2023-02-22,3060,3050,3060,3020,3030,-30
130,AMRT,2023-02-23,3030,3030,3030,2950,2980,-50
131,AMRT,2023-02-24,2980,3000,3010,2910,2910,-70
132,AMRT,2023-02-27,2910,2920,2950,2840,2950,40
133,AMRT,2023-02-28,2950,2950,2960,2860,2900,-50
134,AMRT,2023-03-01,2900,2900,2930,2860,2890,-10
135,AMRT,2023-03-02,2890,2900,2970,2900,2960,70
136,AMRT,2023-03-03,2960,2960,2980,2770,2770,-190
137,AMRT,2023-03-06,2770,2800,2860,2790,2820,50
138,AMRT,2023-03-07,2820,2820,2840,2810,2810,-10
139,AMRT,2023-03-08,2810,2810,2870,2790,2870,60
140,AMRT,2023-03-09,2870,2880,2890,2830,2830,-40
141,AMRT,2023-03-10,2830,2840,2880,2790,2810,-20
142,AMRT,2023-03-13,2810,2820,2870,2800,2870,60
143,AMRT,2023-03-14,2870,2870,2890,2840,2840,-30
144,AMRT,2023-03-15,2840,2870,2900,2840,2850,10
145,AMRT,2023-03-16,2850,2870,2900,2790,2800,-50
146,AMRT,2023-03-17,2800,2810,2920,2810,2860,60
147,AMRT,2023-03-20,2860,2870,2900,2810,2850,-10
148,AMRT,2023-03-21,2850,2850,2900,2810,2900,50
149,AMRT,2023-03-24,2900,2920,2990,2860,2930,30
150,AMRT,2023-03-27,2930,2910,2930,2850,2900,-30
151,AMRT,2023-03-28,2900,2920,2990,2900,2980,80
152,AMRT,2023-03-29,2980,2970,2980,2910,2950,-30
153,AMRT,2023-03-30,2950,2950,2960,2820,2870,-80
154,AMRT,2023-03-31,2870,2880,2960,2870,2880,10
155,AMRT,2023-04-03,2880,2920,2940,2890,2920,40
156,AMRT,2023-04-04,2920,2920,2940,2840,2870,-50
157,AMRT,2023-04-05,2870,2880,2890,2770,2800,-70
158,AMRT,2023-04-06,2800,2800,2820,2650,2700,-100
159,AMRT,2023-04-10,2700,2700,2830,2700,2810,110
160,AMRT,2023-04-11,2810,2820,2830,2760,2810,0
161,AMRT,2023-04-12,2810,2790,2810,2690,2800,-10
162,AMRT,2023-04-13,2800,2770,2770,2710,2740,-60
163,AMRT,2023-04-14,2740,2740,2760,2730,2750,10
164,AMRT,2023-04-17,2750,2750,2760,2700,2720,-30
165,AMRT,2023-04-18,2720,2710,2740,2700,2720,0
166,AMRT,2023-04-26,2720,2790,2910,2740,2910,190
167,AMRT,2023-04-27,2910,2900,2900,2810,2840,-70
168,AMRT,2023-04-28,2840,2850,2900,2820,2900,60
169,AMRT,2023-05-02,2900,2900,2920,2840,2910,10
170,AMRT,2023-05-03,2910,2910,3000,2860,3000,90
171,AMRT,2023-05-04,3000,3000,3030,2960,3020,20
172,AMRT,2023-05-05,3020,3010,3020,2940,2970,-50
173,AMRT,2023-05-08,2970,2940,2990,2920,2960,-10
174,AMRT,2023-05-09,2960,2960,2960,2930,2950,-10
175,AMRT,2023-05-10,2950,2940,2970,2880,2920,-30
176,AMRT,2023-05-11,2920,2940,2940,2860,2880,-40
177,AMRT,2023-05-12,2880,2890,3000,2890,2940,60
178,AMRT,2023-05-15,2940,2990,3030,2930,2940,0
179,AMRT,2023-05-16,2940,2950,2970,2910,2940,0
180,AMRT,2023-05-17,2940,2950,2970,2920,2930,-10
181,AMRT,2023-05-19,2930,2930,2950,2880,2900,-30
182,AMRT,2023-05-22,2900,2900,2940,2820,2880,-20
183,AMRT,2023-05-23,2880,2880,2920,2830,2860,-20
184,AMRT,2023-05-24,2860,2860,2870,2780,2810,-50
185,AMRT,2023-05-25,2810,2810,2810,2720,2720,-90
186,AMRT,2023-05-26,2720,2720,2760,2710,2740,20
187,AMRT,2023-05-29,2740,2740,2760,2680,2740,0
188,AMRT,2023-05-30,2740,2710,2730,2660,2670,-70
189,AMRT,2023-05-31,2670,2680,2700,2640,2640,-30
190,AMRT,2023-06-05,2640,2680,2810,2680,2720,80
191,AMRT,2023-06-06,2720,2750,2760,2680,2680,-40
192,AMRT,2023-06-07,2680,2690,2750,2660,2680,0
193,AMRT,2023-06-08,2680,2660,2750,2660,2740,60
194,AMRT,2023-06-09,2740,2740,2750,2680,2700,-40
195,AMRT,2023-06-12,2700,2720,2780,2700,2730,30
196,AMRT,2023-06-13,2730,2760,2760,2700,2740,10
197,AMRT,2023-06-14,2740,2740,2750,2670,2700,-40
198,AMRT,2023-06-15,2700,2700,2700,2640,2650,-50
199,AMRT,2023-06-16,2650,2650,2650,2530,2580,-70
200,AMRT,2023-06-19,2580,2580,2630,2580,2600,20
201,AMRT,2023-06-20,2600,2610,2610,2550,2580,-20
202,AMRT,2023-06-21,2580,2560,2610,2550,2590,10
203,AMRT,2023-06-22,2590,2590,2630,2590,2590,0
204,AMRT,2023-06-23,2590,2600,2620,2560,2610,20
205,AMRT,2023-06-26,2610,2610,2630,2570,2600,-10
206,AMRT,2023-06-27,2600,2600,2620,2550,2580,-20
207,AMRT,2023-07-03,2580,2600,2630,2550,2590,10
208,AMRT,2023-07-04,2590,2590,2650,2570,2600,10
209,AMRT,2023-07-05,2600,2600,2620,2580,2620,20
210,AMRT,2023-07-06,2620,2630,2750,2590,2740,120
211,AMRT,2023-07-07,2740,2740,2740,2680,2680,-60
212,AMRT,2023-07-10,2680,2680,2730,2680,2710,30
213,AMRT,2023-07-11,2710,2710,2780,2700,2770,60
214,AMRT,2023-07-12,2770,2770,2800,2720,2780,10
215,AMRT,2023-07-13,2780,2780,2810,2730,2780,0
216,AMRT,2023-07-14,2780,2780,2790,2730,2770,-10
217,AMRT,2023-07-17,2770,2770,2800,2760,2770,0
218,AMRT,2023-07-18,2770,2770,2770,2730,2750,-20
219,AMRT,2023-07-20,2750,2770,2820,2750,2800,50
220,AMRT,2023-07-21,2800,2810,2880,2800,2870,70
221,AMRT,2023-07-24,2870,2870,2890,2810,2840,-30
222,AMRT,2023-07-25,2840,2840,2890,2810,2810,-30
223,AMRT,2023-07-26,2810,2810,2830,2760,2830,20
224,AMRT,2023-07-27,2830,2790,2820,2690,2750,-80
225,AMRT,2023-07-28,2750,2740,2750,2640,2730,-20
226,AMRT,2023-07-31,2730,2730,2740,2650,2700,-30
227,AMRT,2023-08-01,2700,2750,2860,2730,2860,160
228,AMRT,2023-08-02,2860,2830,2900,2810,2880,20
229,AMRT,2023-08-03,2880,2900,2940,2840,2880,0
230,AMRT,2023-08-04,2880,2870,2870,2770,2820,-60
231,AMRT,2023-08-07,2820,2890,2890,2770,2780,-40
232,AMRT,2023-08-08,2780,2760,2830,2760,2780,0
233,AMRT,2023-08-09,2780,2790,2870,2770,2850,70
234,AMRT,2023-08-10,2850,2850,2860,2780,2780,-70
235,AMRT,2023-08-11,2780,2800,2870,2780,2830,50
236,AMRT,2023-08-14,2830,2850,2910,2820,2890,60
237,AMRT,2023-08-15,2890,2890,2940,2890,2910,20
238,AMRT,2023-08-16,2910,2910,3030,2910,2940,30
239,AMRT,2023-08-18,2940,2980,3010,2880,2900,-40
240,AMRT,2023-08-21,2900,2920,3020,2920,2990,90
241,AMRT,2023-08-22,2990,2940,2980,2910,2910,-80
242,AMRT,2023-08-23,2910,2910,3000,2910,2930,20
243,AMRT,2023-08-24,2930,2930,2970,2890,2890,-40
244,AMRT,2023-08-25,2890,2900,2950,2880,2890,0
245,AMRT,2023-08-28,2890,2900,2930,2870,2870,-20
246,AMRT,2023-08-29,2870,2910,2930,2860,2900,30
247,AMRT,2023-08-30,2900,2900,2920,2860,2900,0
248,AMRT,2023-08-31,2900,2900,2920,2870,2900,0
249,AMRT,2023-09-01,2900,2900,2910,2820,2880,-20
250,AMRT,2023-09-04,2880,2890,2910,2840,2850,-30
251,AMRT,2023-09-05,2850,2850,2860,2820,2840,-10
252,AMRT,2023-09-06,2840,2840,2870,2770,2810,-30
253,AMRT,2023-09-07,2810,2810,2900,2810,2900,90
254,AMRT,2023-09-08,2900,2900,2920,2820,2870,-30
255,AMRT,2023-09-11,2870,2880,2950,2880,2950,80
256,AMRT,2023-09-12,2950,2960,2990,2920,2980,30
257,AMRT,2023-09-13,2980,3000,3000,2930,2960,-20
258,AMRT,2023-09-14,2960,2950,2960,2840,2840,-120
259,AMRT,2023-09-15,2840,2840,2920,2840,2900,60
260,AMRT,2023-09-18,2900,2880,2910,2840,2900,0
261,AMRT,2023-09-19,2900,2910,2910,2860,2900,0
262,AMRT,2023-09-20,2900,2900,2920,2860,2900,0
263,AMRT,2023-09-21,2900,2900,2930,2860,2880,-20
264,AMRT,2023-09-22,2880,2880,2920,2880,2900,20
265,AMRT,2023-09-25,2900,2910,2970,2900,2910,10
266,AMRT,2023-09-26,2910,2930,2980,2930,2960,50
267,AMRT,2023-09-27,2960,2960,2980,2910,2930,-30
268,AMRT,2023-09-29,2930,2950,2980,2910,2960,30
269,AMRT,2023-10-02,2960,2960,2970,2930,2950,-10
270,AMRT,2023-10-03,2950,2950,2980,2900,2950,0
271,AMRT,2023-10-04,2950,2950,2970,2870,2870,-80
272,AMRT,2023-10-05,2870,2900,2930,2890,2900,30
273,AMRT,2023-10-06,2900,2920,2950,2720,2730,-170
274,AMRT,2023-10-09,2730,2750,2830,2750,2820,90
275,AMRT,2023-10-10,2820,2820,2920,2820,2900,80
276,AMRT,2023-10-11,2900,2910,2940,2860,2880,-20
277,AMRT,2023-10-12,2880,2860,2900,2810,2850,-30
278,AMRT,2023-10-13,2850,2850,2850,2750,2810,-40
279,AMRT,2023-10-16,2810,2820,2870,2800,2800,-10
280,AMRT,2023-10-17,2800,2810,2870,2790,2790,-10
281,AMRT,2023-10-18,2790,2830,2840,2780,2810,20
282,AMRT,2023-10-19,2810,2820,2840,2800,2810,0
283,AMRT,2023-10-20,2810,2810,2900,2750,2800,-10
284,AMRT,2023-10-23,2800,2800,2820,2750,2760,-40
285,AMRT,2023-10-24,2760,2760,2830,2760,2820,60
286,AMRT,2023-10-25,2820,2830,2920,2820,2920,100
287,AMRT,2023-10-26,2920,2910,2910,2760,2850,-70
288,AMRT,2023-10-27,2850,2850,2900,2820,2820,-30
289,AMRT,2023-10-30,2820,2820,2900,2820,2890,70
290,AMRT,2023-10-31,2890,2890,2910,2830,2890,0
291,AMRT,2023-11-01,2890,2900,2940,2850,2850,-40
292,AMRT,2023-11-02,2850,2860,2880,2840,2850,0
293,AMRT,2023-11-03,2850,2850,2900,2850,2900,50
294,AMRT,2023-11-06,2900,2900,2900,2790,2810,-90
295,AMRT,2023-11-07,2810,2820,2890,2820,2890,80
296,AMRT,2023-11-08,2890,2890,2900,2850,2900,10
297,AMRT,2023-11-09,2900,2900,2970,2850,2900,0
298,AMRT,2023-11-10,2900,2910,2910,2880,2900,0
299,AMRT,2023-11-13,2900,2910,2920,2890,2910,10
300,AMRT,2023-11-14,2910,2920,2920,2830,2880,-30
301,AMRT,2023-11-15,2880,2940,2940,2860,2900,20
302,AMRT,2023-11-16,2900,2900,2920,2860,2900,0
303,AMRT,2023-11-17,2900,2900,2910,2870,2890,-10
304,AMRT,2023-11-20,2890,2910,2940,2890,2900,10
305,AMRT,2023-11-21,2900,2910,2930,2830,2900,0
306,AMRT,2023-11-22,2900,2900,2940,2860,2880,-20
307,AMRT,2023-11-23,2880,2900,2920,2880,2890,10
308,AMRT,2023-11-24,2890,2890,2910,2860,2870,-20
309,AMRT,2023-11-27,2870,2900,2900,2840,2860,-10
310,AMRT,2023-11-28,2860,2860,2900,2850,2870,10
311,AMRT,2023-11-29,2870,2870,2900,2800,2810,-60
312,AMRT,2023-11-30,2810,2830,2930,2790,2870,60
313,AMRT,2023-12-01,2870,2900,2900,2850,2900,30
314,AMRT,2023-12-04,2900,2900,2910,2870,2870,-30
315,AMRT,2023-12-05,2870,2880,2900,2860,2870,0
316,AMRT,2023-12-06,2870,2880,2910,2860,2890,20
317,AMRT,2023-12-07,2890,2870,2900,2870,2900,10
318,AMRT,2023-12-08,2900,2890,2890,2770,2850,-50
319,AMRT,2023-12-11,2850,2850,2850,2720,2800,-50
320,AMRT,2023-12-12,2800,2800,2870,2770,2850,50
321,AMRT,2023-12-13,2850,2850,2880,2810,2880,30
322,AMRT,2023-12-14,2880,2890,2910,2840,2900,20
323,AMRT,2023-12-15,2900,2860,2880,2770,2800,-100
324,AMRT,2023-12-18,2800,2750,2750,2530,2730,-70
325,AMRT,2023-12-19,2730,2730,2820,2700,2820,90
326,AMRT,2023-12-20,2820,2820,2830,2800,2820,0
327,AMRT,2023-12-21,2820,2820,2880,2820,2880,60
328,AMRT,2023-12-22,2880,2870,2880,2820,2870,-10
329,AMRT,2023-12-27,2870,2870,2900,2850,2870,0
330,AMRT,2023-12-28,2870,2890,2930,2870,2910,40
331,AMRT,2023-12-29,2910,2910,2950,2870,2930,20
332,AMRT,2022-01-03,1215,0,1245,1200,1230,15
333,AMRT,2022-01-04,1230,0,1245,1185,1195,-35
334,AMRT,2022-01-05,1195,0,1210,1180,1200,5
335,AMRT,2022-01-06,1200,0,1200,1135,1155,-45
336,AMRT,2022-01-07,1155,0,1170,1145,1155,0
337,AMRT,2022-01-10,1155,0,1165,1130,1130,-25
338,AMRT,2022-01-11,1130,0,1140,1075,1095,-35
339,AMRT,2022-01-12,1095,0,1105,1090,1095,0
340,AMRT,2022-01-13,1095,0,1105,1090,1095,0
341,AMRT,2022-01-14,1095,0,1100,1085,1090,-5
342,AMRT,2022-01-17,1090,0,1110,1085,1095,5
343,AMRT,2022-01-18,1095,0,1105,1085,1095,0
344,AMRT,2022-01-19,1095,0,1120,1095,1120,25
345,AMRT,2022-01-20,1120,0,1130,1090,1100,-20
346,AMRT,2022-01-21,1100,0,1110,1085,1095,-5
347,AMRT,2022-01-24,1095,0,1105,1035,1055,-40
348,AMRT,2022-01-25,1055,0,1075,1020,1020,-35
349,AMRT,2022-01-26,1020,0,1185,1050,1155,135
350,AMRT,2022-01-27,1155,0,1230,1115,1215,60
351,AMRT,2022-01-28,1215,0,1240,1150,1205,-10
352,AMRT,2022-01-31,1205,0,1210,1160,1165,-40
353,AMRT,2022-02-02,1165,1160,1270,1155,1265,100
354,AMRT,2022-02-03,1265,1265,1270,1215,1250,-15
355,AMRT,2022-02-04,1250,1250,1280,1215,1230,-20
356,AMRT,2022-02-07,1230,1240,1265,1230,1245,15
357,AMRT,2022-02-08,1245,1250,1275,1215,1225,-20
358,AMRT,2022-02-09,1225,1240,1295,1230,1270,45
359,AMRT,2022-02-10,1270,1275,1320,1270,1275,5
360,AMRT,2022-02-11,1275,1275,1290,1230,1235,-40
361,AMRT,2022-02-14,1235,1235,1240,1195,1225,-10
362,AMRT,2022-02-15,1225,1220,1260,1210,1215,-10
363,AMRT,2022-02-16,1215,1225,1230,1185,1190,-25
364,AMRT,2022-02-17,1190,1190,1210,1155,1165,-25
365,AMRT,2022-02-18,1165,1160,1215,1155,1200,35
366,AMRT,2022-02-21,1200,1200,1200,1155,1160,-40
367,AMRT,2022-02-22,1160,1155,1180,1130,1150,-10
368,AMRT,2022-02-23,1150,1150,1170,1130,1130,-20
369,AMRT,2022-02-24,1130,1125,1140,1100,1115,-15
370,AMRT,2022-02-25,1115,1100,1130,1085,1090,-25
371,AMRT,2022-03-01,1090,1100,1115,1085,1090,0
372,AMRT,2022-03-02,1090,1085,1090,1075,1090,0
373,AMRT,2022-03-04,1090,1100,1110,1080,1085,-5
374,AMRT,2022-03-07,1085,1080,1150,1055,1145,60
375,AMRT,2022-03-08,1145,1145,1155,1065,1070,-75
376,AMRT,2022-03-09,1070,1070,1080,1020,1055,-15
377,AMRT,2022-03-10,1055,1070,1170,1065,1170,115
378,AMRT,2022-03-11,1170,1155,1200,1135,1195,25
379,AMRT,2022-03-14,1195,1200,1280,1195,1280,85
380,AMRT,2022-03-15,1280,1280,1335,1265,1295,15
381,AMRT,2022-03-16,1295,1295,1340,1290,1305,10
382,AMRT,2022-03-17,1305,1315,1380,1315,1345,40
383,AMRT,2022-03-18,1345,1350,1400,1325,1360,15
384,AMRT,2022-03-21,1360,1360,1420,1360,1390,30
385,AMRT,2022-03-22,1390,1390,1410,1365,1400,10
386,AMRT,2022-03-23,1400,1400,1430,1365,1395,-5
387,AMRT,2022-03-24,1395,1400,1430,1375,1420,25
388,AMRT,2022-03-25,1420,1420,1425,1355,1390,-30
389,AMRT,2022-03-28,1390,1415,1425,1350,1400,10
390,AMRT,2022-03-29,1400,1395,1470,1395,1420,20
391,AMRT,2022-03-30,1420,1420,1480,1395,1460,40
392,AMRT,2022-03-31,1460,1480,1530,1470,1520,60
393,AMRT,2022-04-01,1520,1515,1520,1455,1485,-35
394,AMRT,2022-04-04,1485,1495,1550,1490,1530,45
395,AMRT,2022-04-05,1530,1530,1580,1510,1575,45
396,AMRT,2022-04-06,1575,1595,1755,1580,1705,130
397,AMRT,2022-04-07,1705,1750,1750,1590,1615,-90
398,AMRT,2022-04-08,1615,1615,1730,1615,1695,80
399,AMRT,2022-04-11,1695,1695,1700,1630,1675,-20
400,AMRT,2022-04-12,1675,1680,1775,1680,1755,80
401,AMRT,2022-04-13,1755,1760,1760,1690,1700,-55
402,AMRT,2022-04-14,1700,1700,1730,1685,1720,20
403,AMRT,2022-04-18,1720,1720,1730,1700,1705,-15
404,AMRT,2022-04-19,1705,1705,1715,1690,1690,-15
405,AMRT,2022-04-20,1690,1695,1760,1695,1740,50
406,AMRT,2022-04-21,1740,1735,1740,1645,1705,-35
407,AMRT,2022-04-22,1705,1705,1730,1700,1710,5
408,AMRT,2022-04-25,1710,1690,1740,1650,1695,-15
409,AMRT,2022-04-26,1695,1695,1745,1675,1685,-10
410,AMRT,2022-04-27,1685,1685,1715,1675,1705,20
411,AMRT,2022-04-28,1705,1715,1725,1700,1710,5
412,AMRT,2022-05-09,1710,1680,1740,1625,1670,-40
413,AMRT,2022-05-10,1670,1670,1670,1555,1555,-115
414,AMRT,2022-05-11,1555,1545,1615,1450,1615,60
415,AMRT,2022-05-12,1615,1610,1615,1505,1505,-110
416,AMRT,2022-05-13,1505,1595,1675,1430,1575,70
417,AMRT,2022-05-17,1575,1600,1710,1600,1650,75
418,AMRT,2022-05-18,1650,1675,1750,1665,1705,55
419,AMRT,2022-05-19,1705,1675,1745,1610,1700,-5
420,AMRT,2022-05-20,1700,1730,1845,1730,1775,75
421,AMRT,2022-05-23,1775,1785,1795,1660,1740,-35
422,AMRT,2022-05-24,1740,1750,1785,1675,1695,-45
423,AMRT,2022-05-25,1695,1690,1800,1690,1755,60
424,AMRT,2022-05-27,1755,1785,1815,1690,1690,-65
425,AMRT,2022-05-30,1690,1710,1760,1680,1690,0
426,AMRT,2022-05-31,1690,1730,1820,1640,1820,130
427,AMRT,2022-06-02,1820,1850,1900,1780,1800,-20
428,AMRT,2022-06-03,1800,1810,1860,1795,1815,15
429,AMRT,2022-06-06,1815,1815,1845,1790,1820,5
430,AMRT,2022-06-07,1820,1815,1850,1805,1810,-10
431,AMRT,2022-06-08,1810,1815,1850,1815,1850,40
432,AMRT,2022-06-09,1850,1865,1865,1805,1855,5
433,AMRT,2022-06-10,1855,1840,1840,1765,1795,-60
434,AMRT,2022-06-13,1795,1795,1815,1740,1770,-25
435,AMRT,2022-06-14,1770,1775,1840,1770,1835,65
436,AMRT,2022-06-15,1835,1830,1835,1775,1795,-40
437,AMRT,2022-06-16,1795,1820,1840,1795,1830,35
438,AMRT,2022-06-17,1830,1820,1830,1790,1805,-25
439,AMRT,2022-06-20,1805,1805,1820,1790,1800,-5
440,AMRT,2022-06-21,1800,1830,1835,1810,1830,30
441,AMRT,2022-06-22,1830,1835,1960,1815,1960,130
442,AMRT,2022-06-23,1960,1960,2040,1915,1990,30
443,AMRT,2022-06-24,1990,1990,2020,1945,1990,0
