,stock_code,date,prev,open,high,low,close,change
44,ASII,2024-03-06,5100,5125,5200,5100,5175,75
45,ASII,2024-03-07,5175,5175,5200,5100,5125,-50
46,ASII,2024-03-08,5125,5150,5175,5125,5150,25
47,ASII,2024-03-13,5150,5150,5200,5125,5150,0
48,ASII,2024-03-14,5150,5175,5300,5150,5275,125
49,ASII,2024-03-15,5275,5300,5300,5175,5175,-100
50,ASII,2024-03-18,5175,5200,5250,5150,5150,-25
51,ASII,2024-03-19,5150,5150,5250,5150,5225,75
52,ASII,2024-03-20,5225,5225,5275,5225,5275,50
53,ASII,2024-03-21,5275,5300,5400,5275,5350,75
54,ASII,2024-03-22,5350,5375,5375,5325,5375,25
55,ASII,2024-03-25,5375,5375,5425,5325,5350,-25
56,ASII,2024-03-26,5350,5350,5375,5250,5300,-50
57,ASII,2024-03-27,5300,5300,5325,5250,5275,-25
58,ASII,2024-03-28,5275,5275,5275,5100,5150,-125
59,ASII,2024-04-01,5150,5175,5225,5150,5200,50
60,ASII,2024-04-02,5200,5225,5275,5175,5275,75
61,ASII,2024-04-03,5275,5275,5275,5200,5250,-25
62,ASII,2024-04-04,5250,5250,5250,5150,5175,-75
63,ASII,2024-04-05,5175,5150,5325,5150,5275,100
64,ASII,2024-04-16,5275,5175,5225,5100,5100,-175
65,ASII,2024-04-17,5100,5150,5175,5100,5125,25
66,ASII,2024-04-18,5125,5150,5150,5050,5100,-25
67,ASII,2024-04-19,5100,5050,5075,4870,4900,-200
68,ASII,2024-04-22,4900,4940,4990,4940,4950,50
69,ASII,2024-04-23,4950,4990,5075,4990,5025,75
70,ASII,2024-04-24,5025,5000,5050,4910,4910,-115
71,ASII,2024-04-25,4910,4910,4980,4910,4950,40
72,ASII,2024-04-26,4950,4980,4980,4880,4880,-70
73,ASII,2024-04-29,4880,4920,5050,4900,5025,145
74,ASII,2024-04-30,5025,5050,5225,4980,5150,125
75,ASII,2024-05-02,5150,5225,5275,5175,5175,25
76,ASII,2024-05-03,5175,5225,5250,5200,5225,50
77,ASII,2024-05-06,5225,5250,5250,5075,5100,-125
78,ASII,2024-05-07,5100,5100,5125,5025,5050,-50
79,ASII,2024-05-08,5050,5075,5150,5000,5125,75
80,ASII,2024-05-13,5125,5150,5175,5075,5075,-50
81,ASII,2024-05-14,5075,4680,4690,4580,4580,-495
82,ASII,2024-05-15,4580,4570,4620,4530,4530,-50
83,ASII,2024-05-16,4530,4590,4720,4540,4710,180
84,ASII,2024-05-17,4710,4710,4810,4690,4800,90
85,ASII,2024-05-20,4800,4800,4830,4730,4740,-60
86,ASII,2024-05-21,4740,4750,4770,4700,4700,-40
87,ASII,2024-05-22,4700,4720,4730,4700,4710,10
88,ASII,2024-05-27,4710,4700,4720,4550,4550,-160
89,ASII,2024-05-28,4550,4560,4600,4510,4510,-40
90,ASII,2024-05-29,4510,4800,4800,4370,4460,-50
91,ASII,2024-05-30,4460,4450,4450,4310,4320,-140
92,ASII,2024-05-31,4320,4340,4370,4290,4290,-30
93,ASII,2023-01-02,5700,5725,5725,5625,5700,0
94,ASII,2023-01-03,5700,5675,5700,5625,5650,-50
95,ASII,2023-01-04,5650,5650,5700,5625,5675,25
96,ASII,2023-01-05,5675,5650,5700,5375,5375,-300
97,ASII,2023-01-06,5375,5400,5525,5350,5450,75
98,ASII,2023-01-09,5450,5500,5500,5275,5350,-100
99,ASII,2023-01-10,5350,5375,5375,5275,5325,-25
100,ASII,2023-01-11,5325,5325,5350,5200,5225,-100
101,ASII,2023-01-12,5225,5200,5375,5200,5350,125
102,ASII,2023-01-13,5350,5375,5500,5300,5450,100
103,ASII,2023-01-16,5450,5525,5600,5475,5600,150
104,ASII,2023-01-17,5600,5600,5650,5500,5550,-50
105,ASII,2023-01-18,5550,5550,5650,5550,5650,100
106,ASII,2023-01-19,5650,5650,5875,5650,5850,200
107,ASII,2023-01-20,5850,5875,5900,5775,5900,50
108,ASII,2023-01-24,5900,5900,5950,5850,5925,25
109,ASII,2023-01-25,5925,5900,5950,5850,5950,25
110,ASII,2023-01-26,5950,5925,5950,5850,5900,-50
111,ASII,2023-01-27,5900,5925,5950,5875,5875,-25
112,ASII,2023-01-30,5875,5875,5900,5775,5875,0
113,ASII,2023-01-31,5875,5925,6025,5900,6000,125
114,ASII,2023-02-01,6000,6000,6000,5925,6000,0
115,ASII,2023-02-02,6000,5950,5975,5875,5925,-75
116,ASII,2023-02-03,5925,5975,5975,5875,5875,-50
117,ASII,2023-02-06,5875,5875,5900,5825,5850,-25
118,ASII,2023-02-07,5850,5825,5925,5825,5875,25
119,ASII,2023-02-08,5875,5875,5900,5775,5800,-75
120,ASII,2023-02-09,5800,5825,5850,5675,5675,-125
121,ASII,2023-02-10,5675,5600,5700,5550,5700,25
122,ASII,2023-02-13,5700,5700,5750,5675,5725,25
123,ASII,2023-02-14,5725,5750,5800,5700,5725,0
124,ASII,2023-02-15,5725,5725,5725,5575,5675,-50
125,ASII,2023-02-16,5675,5700,5700,5625,5700,25
126,ASII,2023-02-17,5700,5700,5725,5625,5675,-25
127,ASII,2023-02-20,5675,5675,5700,5575,5600,-75
128,ASII,2023-02-21,5600,5600,5650,5550,5575,-25
129,ASII,2023-02-22,5575,5550,5650,5550,5625,50
130,ASII,2023-02-23,5625,5650,5700,5575,5650,25
131,ASII,2023-02-24,5650,5675,5800,5650,5750,100
132,ASII,2023-02-27,5750,5725,5800,5700,5800,50
133,ASII,2023-02-28,5800,6200,6275,6100,6100,300
134,ASII,2023-03-01,6100,6100,6175,6050,6150,50
135,ASII,2023-03-02,6150,6150,6175,6075,6150,0
136,ASII,2023-03-03,6150,6150,6150,6025,6050,-100
137,ASII,2023-03-06,6050,6100,6125,6050,6075,25
138,ASII,2023-03-07,6075,6050,6075,5900,5950,-125
139,ASII,2023-03-08,5950,5900,5975,5875,5925,-25
140,ASII,2023-03-09,5925,5975,6050,5950,6025,100
141,ASII,2023-03-10,6025,5975,6000,5900,5975,-50
142,ASII,2023-03-13,5975,5900,5975,5850,5925,-50
143,ASII,2023-03-14,5925,5900,5925,5750,5775,-150
144,ASII,2023-03-15,5775,5850,5875,5775,5775,0
145,ASII,2023-03-16,5775,5775,5875,5675,5850,75
146,ASII,2023-03-17,5850,5875,5925,5850,5850,0
147,ASII,2023-03-20,5850,5850,5900,5800,5875,25
148,ASII,2023-03-21,5875,5850,5975,5850,5875,0
149,ASII,2023-03-24,5875,5925,6000,5900,5950,75
150,ASII,2023-03-27,5950,5950,5975,5875,5875,-75
151,ASII,2023-03-28,5875,5900,5925,5850,5850,-25
152,ASII,2023-03-29,5850,5850,6050,5850,5950,100
153,ASII,2023-03-30,5950,5975,5975,5900,5900,-50
154,ASII,2023-03-31,5900,5950,6025,5925,6000,100
155,ASII,2023-04-03,6000,6050,6100,5975,6000,0
156,ASII,2023-04-04,6000,6025,6050,5950,6025,25
157,ASII,2023-04-05,6025,6025,6050,5975,6000,-25
158,ASII,2023-04-06,6000,6000,6000,5925,5925,-75
159,ASII,2023-04-10,5925,5950,5975,5875,5975,50
160,ASII,2023-04-11,5975,5950,6100,5925,6075,100
161,ASII,2023-04-12,6075,6150,6300,6125,6250,175
162,ASII,2023-04-13,6250,6225,6275,6175,6250,0
163,ASII,2023-04-14,6250,6275,6300,6200,6200,-50
164,ASII,2023-04-17,6200,6200,6275,6200,6225,25
165,ASII,2023-04-18,6225,6275,6475,6275,6425,200
166,ASII,2023-04-26,6425,6625,6700,6500,6700,275
167,ASII,2023-04-27,6700,6675,6725,6625,6700,0
168,ASII,2023-04-28,6700,6700,6750,6675,6750,50
169,ASII,2023-05-02,6750,6775,6775,6600,6675,-75
170,ASII,2023-05-03,6675,6700,6725,6550,6625,-50
171,ASII,2023-05-04,6625,6600,6625,6550,6600,-25
172,ASII,2023-05-05,6600,6150,6150,6150,6150,-450
173,ASII,2023-05-08,6150,6150,6175,6050,6125,-25
174,ASII,2023-05-09,6125,6125,6325,6075,6325,200
175,ASII,2023-05-10,6325,6350,6425,6300,6325,0
176,ASII,2023-05-11,6325,6350,6350,6175,6250,-75
177,ASII,2023-05-12,6250,6225,6275,6175,6225,-25
178,ASII,2023-05-15,6225,6275,6350,6175,6350,125
179,ASII,2023-05-16,6350,6350,6400,6250,6275,-75
180,ASII,2023-05-17,6275,6350,6350,6275,6325,50
181,ASII,2023-05-19,6325,6400,6550,6350,6475,150
182,ASII,2023-05-22,6475,6525,6650,6425,6600,125
183,ASII,2023-05-23,6600,6600,6650,6550,6600,0
184,ASII,2023-05-24,6600,6575,6675,6500,6675,75
185,ASII,2023-05-25,6675,6700,6700,6525,6600,-75
186,ASII,2023-05-26,6600,6600,6600,6525,6600,0
187,ASII,2023-05-29,6600,6625,6625,6475,6600,0
188,ASII,2023-05-30,6600,6575,6600,6500,6500,-100
189,ASII,2023-05-31,6500,6500,6600,6450,6450,-50
190,ASII,2023-06-05,6450,6525,7000,6500,6825,375
191,ASII,2023-06-06,6825,6800,6925,6750,6800,-25
192,ASII,2023-06-07,6800,6800,6850,6675,6800,0
193,ASII,2023-06-08,6800,6725,6775,6700,6775,-25
194,ASII,2023-06-09,6775,6750,6800,6700,6800,25
195,ASII,2023-06-12,6800,6800,6800,6675,6775,-25
196,ASII,2023-06-13,6775,6775,6825,6750,6750,-25
197,ASII,2023-06-14,6750,6750,6900,6750,6900,150
198,ASII,2023-06-15,6900,6900,6900,6825,6875,-25
199,ASII,2023-06-16,6875,6850,6875,6775,6850,-25
200,ASII,2023-06-19,6850,6800,6875,6775,6875,25
201,ASII,2023-06-20,6875,6825,6850,6775,6800,-75
202,ASII,2023-06-21,6800,6775,6975,6750,6925,125
203,ASII,2023-06-22,6925,6875,6900,6775,6775,-150
204,ASII,2023-06-23,6775,6775,6825,6700,6775,0
205,ASII,2023-06-26,6775,6800,6900,6775,6800,25
206,ASII,2023-06-27,6800,6800,6850,6775,6775,-25
207,ASII,2023-07-03,6775,6775,6825,6750,6825,50
208,ASII,2023-07-04,6825,6825,6825,6700,6775,-50
209,ASII,2023-07-05,6775,6775,6775,6700,6775,0
210,ASII,2023-07-06,6775,6775,6800,6750,6800,25
211,ASII,2023-07-07,6800,6775,6825,6750,6825,25
212,ASII,2023-07-10,6825,6825,6825,6775,6775,-50
213,ASII,2023-07-11,6775,6775,6800,6750,6800,25
214,ASII,2023-07-12,6800,6775,6825,6750,6775,-25
215,ASII,2023-07-13,6775,6775,6825,6750,6800,25
216,ASII,2023-07-14,6800,6775,6825,6700,6750,-50
217,ASII,2023-07-17,6750,6750,6775,6675,6675,-75
218,ASII,2023-07-18,6675,6675,6700,6475,6575,-100
219,ASII,2023-07-20,6575,6575,6575,6450,6525,-50
220,ASII,2023-07-21,6525,6500,6525,6375,6450,-75
221,ASII,2023-07-24,6450,6400,6600,6400,6550,100
222,ASII,2023-07-25,6550,6600,6625,6500,6500,-50
223,ASII,2023-07-26,6500,6575,6625,6500,6600,100
224,ASII,2023-07-27,6600,6600,6600,6500,6525,-75
225,ASII,2023-07-28,6525,6500,6625,6475,6625,100
226,ASII,2023-07-31,6625,6750,6950,6725,6850,225
227,ASII,2023-08-01,6850,6875,6900,6800,6875,25
228,ASII,2023-08-02,6875,6825,6850,6775,6850,-25
229,ASII,2023-08-03,6850,6800,6900,6775,6825,-25
230,ASII,2023-08-04,6825,6825,6850,6750,6800,-25
231,ASII,2023-08-07,6800,6825,6900,6750,6875,75
232,ASII,2023-08-08,6875,6850,6900,6825,6850,-25
233,ASII,2023-08-09,6850,6850,6875,6825,6875,25
234,ASII,2023-08-10,6875,6850,6875,6750,6750,-125
235,ASII,2023-08-11,6750,6750,6775,6650,6750,0
236,ASII,2023-08-14,6750,6700,6800,6700,6800,50
237,ASII,2023-08-15,6800,6725,6775,6675,6725,-75
238,ASII,2023-08-16,6725,6675,6750,6650,6750,25
239,ASII,2023-08-18,6750,6675,6700,6500,6525,-225
240,ASII,2023-08-21,6525,6525,6550,6425,6475,-50
241,ASII,2023-08-22,6475,6450,6600,6450,6550,75
242,ASII,2023-08-23,6550,6550,6600,6525,6550,0
243,ASII,2023-08-24,6550,6550,6600,6475,6475,-75
244,ASII,2023-08-25,6475,6475,6500,6400,6450,-25
245,ASII,2023-08-28,6450,6500,6500,6400,6425,-25
246,ASII,2023-08-29,6425,6450,6450,6375,6400,-25
247,ASII,2023-08-30,6400,6450,6525,6400,6450,50
248,ASII,2023-08-31,6450,6450,6475,6400,6450,0
249,ASII,2023-09-01,6450,6475,6575,6475,6550,100
250,ASII,2023-09-04,6550,6575,6600,6525,6600,50
251,ASII,2023-09-05,6600,6600,6650,6550,6600,0
252,ASII,2023-09-06,6600,6575,6625,6525,6525,-75
253,ASII,2023-09-07,6525,6475,6500,6350,6400,-125
254,ASII,2023-09-08,6400,6450,6450,6350,6400,0
255,ASII,2023-09-11,6400,6400,6425,6300,6375,-25
256,ASII,2023-09-12,6375,6375,6375,6300,6300,-75
257,ASII,2023-09-13,6300,6325,6325,6225,6300,0
258,ASII,2023-09-14,6300,6325,6375,6250,6325,25
259,ASII,2023-09-15,6325,6250,6325,6200,6300,-25
260,ASII,2023-09-18,6300,6275,6325,6250,6300,0
261,ASII,2023-09-19,6300,6300,6375,6275,6350,50
262,ASII,2023-09-20,6350,6350,6400,6300,6300,-50
263,ASII,2023-09-21,6300,6300,6325,6200,6200,-100
264,ASII,2023-09-22,6200,6200,6275,6175,6200,0
265,ASII,2023-09-25,6200,6225,6275,6200,6250,50
266,ASII,2023-09-26,6250,6225,6300,6200,6200,-50
267,ASII,2023-09-27,6200,6200,6250,6125,6150,-50
268,ASII,2023-09-29,6150,6250,6275,6200,6225,75
269,ASII,2023-10-02,6225,6275,6350,6250,6275,50
270,ASII,2023-10-03,6275,6275,6300,6200,6200,-75
271,ASII,2023-10-04,6200,6175,6200,6050,6075,-125
272,ASII,2023-10-05,6075,6125,6175,6025,6025,-50
273,ASII,2023-10-06,6025,6050,6150,6050,6075,50
274,ASII,2023-10-09,6075,6150,6225,6100,6125,50
275,ASII,2023-10-10,6125,6175,6175,6050,6050,-75
276,ASII,2023-10-11,6050,6075,6125,6050,6050,0
277,ASII,2023-10-12,6050,6000,6025,5950,5950,-100
278,ASII,2023-10-13,5950,6000,6025,5950,5975,25
279,ASII,2023-10-16,5975,5925,5975,5825,5850,-125
280,ASII,2023-10-17,5850,5875,5925,5850,5850,0
281,ASII,2023-10-18,5850,5850,6000,5825,5825,-25
282,ASII,2023-10-19,5825,5825,5850,5700,5725,-100
283,ASII,2023-10-20,5725,5675,5750,5650,5700,-25
284,ASII,2023-10-23,5700,5725,5750,5600,5600,-100
285,ASII,2023-10-24,5600,5600,5850,5600,5800,200
286,ASII,2023-10-25,5800,5825,5925,5775,5775,-25
287,ASII,2023-10-26,5775,5775,5800,5675,5725,-50
288,ASII,2023-10-27,5725,5750,5775,5725,5725,0
289,ASII,2023-10-30,5725,5750,5825,5675,5800,75
290,ASII,2023-10-31,5800,5850,5900,5775,5775,-25
291,ASII,2023-11-01,5775,5900,6000,5800,5800,25
292,ASII,2023-11-02,5800,5850,5900,5800,5800,0
293,ASII,2023-11-03,5800,5850,5925,5825,5900,100
294,ASII,2023-11-06,5900,5925,5950,5900,5925,25
295,ASII,2023-11-07,5925,5925,5950,5775,5825,-100
296,ASII,2023-11-08,5825,5800,5825,5675,5725,-100
297,ASII,2023-11-09,5725,5775,5825,5725,5750,25
298,ASII,2023-11-10,5750,5725,5775,5725,5775,25
299,ASII,2023-11-13,5775,5825,5825,5650,5650,-125
300,ASII,2023-11-14,5650,5675,5725,5650,5675,25
301,ASII,2023-11-15,5675,5750,5850,5700,5750,75
302,ASII,2023-11-16,5750,5750,5825,5725,5825,75
303,ASII,2023-11-17,5825,5800,5825,5700,5700,-125
304,ASII,2023-11-20,5700,5725,5850,5700,5800,100
305,ASII,2023-11-21,5800,5800,5850,5750,5775,-25
306,ASII,2023-11-22,5775,5775,5775,5650,5675,-100
307,ASII,2023-11-23,5675,5675,5725,5675,5700,25
308,ASII,2023-11-24,5700,5700,5750,5700,5725,25
309,ASII,2023-11-27,5725,5725,5750,5600,5625,-100
310,ASII,2023-11-28,5625,5675,5675,5550,5550,-75
311,ASII,2023-11-29,5550,5600,5650,5525,5525,-25
312,ASII,2023-11-30,5525,5575,5575,5400,5400,-125
313,ASII,2023-12-01,5400,5450,5750,5450,5750,350
314,ASII,2023-12-04,5750,5750,5825,5725,5750,0
315,ASII,2023-12-05,5750,5775,5800,5675,5725,-25
316,ASII,2023-12-06,5725,5700,5825,5700,5725,0
317,ASII,2023-12-07,5725,5750,5750,5600,5675,-50
318,ASII,2023-12-08,5675,5675,5700,5625,5675,0
319,ASII,2023-12-11,5675,5650,5675,5525,5600,-75
320,ASII,2023-12-12,5600,5675,5675,5550,5575,-25
321,ASII,2023-12-13,5575,5550,5600,5525,5525,-50
322,ASII,2023-12-14,5525,5600,5650,5575,5625,100
323,ASII,2023-12-15,5625,5625,5700,5600,5650,25
324,ASII,2023-12-18,5650,5650,5650,5550,5600,-50
325,ASII,2023-12-19,5600,5625,5650,5600,5625,25
326,ASII,2023-12-20,5625,5650,5700,5625,5625,0
327,ASII,2023-12-21,5625,5600,5600,5475,5550,-75
328,ASII,2023-12-22,5550,5550,5600,5500,5550,0
329,ASII,2023-12-27,5550,5550,5575,5500,5550,0
330,ASII,2023-12-28,5550,5575,5600,5550,5600,50
331,ASII,2023-12-29,5600,5600,5675,5575,5650,50
332,ASII,2022-01-03,5700,5675,5750,5625,5725,25
333,ASII,2022-01-04,5725,5750,5875,5725,5775,50
334,ASII,2022-01-05,5775,5725,5775,5550,5575,-200
335,ASII,2022-01-06,5575,5600,5675,5575,5675,100
336,ASII,2022-01-07,5675,5725,5750,5650,5700,25
337,ASII,2022-01-10,5700,5675,5725,5650,5650,-50
338,ASII,2022-01-11,5650,5700,5700,5650,5700,50
339,ASII,2022-01-12,5700,5725,5725,5650,5725,25
340,ASII,2022-01-13,5725,5725,5775,5675,5775,50
341,ASII,2022-01-14,5775,5775,5800,5700,5725,-50
342,ASII,2022-01-17,5725,5775,5775,5650,5675,-50
343,ASII,2022-01-18,5675,5675,5725,5575,5650,-25
344,ASII,2022-01-19,5650,5650,5675,5575,5600,-50
345,ASII,2022-01-20,5600,5600,5625,5500,5525,-75
346,ASII,2022-01-21,5525,5525,5625,5500,5600,75
347,ASII,2022-01-24,5600,5600,5625,5525,5525,-75
348,ASII,2022-01-25,5525,5500,5500,5375,5450,-75
349,ASII,2022-01-26,5450,5500,5500,5425,5450,0
350,ASII,2022-01-27,5450,5425,5525,5400,5475,25
351,ASII,2022-01-28,5475,5475,5525,5450,5475,0
352,ASII,2022-01-31,5475,5475,5550,5450,5475,0
353,ASII,2022-02-02,5475,5500,5525,5425,5500,25
354,ASII,2022-02-03,5500,5500,5550,5450,5500,0
355,ASII,2022-02-04,5500,5525,5525,5475,5500,0
356,ASII,2022-02-07,5500,5500,5525,5450,5475,-25
357,ASII,2022-02-08,5475,5525,5700,5500,5550,75
358,ASII,2022-02-09,5550,5550,5650,5475,5550,0
359,ASII,2022-02-10,5550,5575,5625,5450,5450,-100
360,ASII,2022-02-11,5450,5450,5475,5400,5450,0
361,ASII,2022-02-14,5450,5400,5425,5250,5300,-150
362,ASII,2022-02-15,5300,5300,5525,5300,5500,200
363,ASII,2022-02-16,5500,5550,5600,5475,5475,-25
364,ASII,2022-02-17,5475,5500,5525,5425,5475,0
365,ASII,2022-02-18,5475,5450,5625,5425,5600,125
366,ASII,2022-02-21,5600,5625,5650,5550,5575,-25
367,ASII,2022-02-22,5575,5525,5575,5450,5575,0
368,ASII,2022-02-23,5575,5575,5650,5525,5650,75
369,ASII,2022-02-24,5650,5625,5775,5525,5700,50
370,ASII,2022-02-25,5700,5700,5800,5650,5800,100
371,ASII,2022-03-01,5800,5800,5950,5700,5700,-100
372,ASII,2022-03-02,5700,5650,5700,5500,5525,-175
373,ASII,2022-03-04,5525,5575,5675,5525,5625,100
374,ASII,2022-03-07,5625,5600,5825,5550,5800,175
375,ASII,2022-03-08,5800,6000,6550,5975,6250,450
376,ASII,2022-03-09,6250,6500,6500,6225,6300,50
377,ASII,2022-03-10,6300,6300,6300,6150,6250,-50
378,ASII,2022-03-11,6250,6175,6300,6125,6275,25
379,ASII,2022-03-14,6275,6350,6425,6300,6375,100
380,ASII,2022-03-15,6375,6425,6450,6275,6300,-75
381,ASII,2022-03-16,6300,6325,6400,6300,6400,100
382,ASII,2022-03-17,6400,6400,6475,6350,6425,25
383,ASII,2022-03-18,6425,6450,6450,6325,6400,-25
384,ASII,2022-03-21,6400,6450,6600,6450,6600,200
385,ASII,2022-03-22,6600,6600,6600,6500,6575,-25
386,ASII,2022-03-23,6575,6575,6575,6450,6475,-100
387,ASII,2022-03-24,6475,6425,6575,6425,6575,100
388,ASII,2022-03-25,6575,6550,6575,6375,6400,-175
389,ASII,2022-03-28,6400,6400,6775,6400,6700,300
390,ASII,2022-03-29,6700,6600,6700,6550,6550,-150
391,ASII,2022-03-30,6550,6550,6650,6500,6650,100
392,ASII,2022-03-31,6650,6675,6675,6575,6575,-75
393,ASII,2022-04-01,6575,6775,6775,6625,6700,125
394,ASII,2022-04-04,6700,6775,6825,6675,6825,125
395,ASII,2022-04-05,6825,6825,6900,6725,6900,75
396,ASII,2022-04-06,6900,6825,7000,6800,7000,100
397,ASII,2022-04-07,7000,6950,7000,6850,6900,-100
398,ASII,2022-04-08,6900,7000,7075,6900,7000,100
399,ASII,2022-04-11,7000,6975,7000,6750,6850,-150
400,ASII,2022-04-12,6850,6875,6950,6825,6950,100
401,ASII,2022-04-13,6950,6950,7000,6875,6975,25
402,ASII,2022-04-14,6975,6975,7050,6875,6875,-100
403,ASII,2022-04-18,6875,6900,7050,6900,7000,125
404,ASII,2022-04-19,7000,7050,7050,6800,6900,-100
405,ASII,2022-04-20,6900,6900,6975,6825,6900,0
406,ASII,2022-04-21,6900,6925,7100,6900,7000,100
407,ASII,2022-04-22,7000,6975,7100,6875,7050,50
408,ASII,2022-04-25,7050,7050,7150,6875,7075,25
409,ASII,2022-04-26,7075,7100,7200,7000,7200,125
410,ASII,2022-04-27,7200,7175,7200,7050,7125,-75
411,ASII,2022-04-28,7125,7250,7700,7225,7575,450
412,ASII,2022-05-09,7575,7425,7425,7050,7050,-525
413,ASII,2022-05-10,7050,6650,7000,6625,7000,-50
414,ASII,2022-05-11,7000,7025,7225,6900,6900,-100
415,ASII,2022-05-12,6900,6900,7025,6725,6850,-50
416,ASII,2022-05-13,6850,6900,7225,6850,7125,275
417,ASII,2022-05-17,7125,7250,7300,7000,7000,-125
418,ASII,2022-05-18,7000,6975,7200,6925,7100,100
419,ASII,2022-05-19,7100,6925,7125,6850,7000,-100
420,ASII,2022-05-20,7000,7050,7200,7050,7125,125
421,ASII,2022-05-23,7125,7125,7175,6825,6950,-175
422,ASII,2022-05-24,6950,7025,7200,7025,7150,200
423,ASII,2022-05-25,7150,7100,7175,7050,7100,-50
424,ASII,2022-05-27,7100,7200,7300,7150,7225,125
425,ASII,2022-05-30,7225,7275,7275,7125,7250,25
426,ASII,2022-05-31,7250,7250,7475,7250,7350,100
427,ASII,2022-06-02,7350,7300,7500,7250,7325,-25
428,ASII,2022-06-03,7325,7350,7475,7300,7300,-25
429,ASII,2022-06-06,7300,7200,7250,7075,7225,-75
430,ASII,2022-06-07,7225,7300,7400,7200,7200,-25
431,ASII,2022-06-08,7200,7150,7350,7150,7175,-25
432,ASII,2022-06-09,7175,7150,7350,7150,7200,25
433,ASII,2022-06-10,7200,7100,7175,6925,6925,-275
434,ASII,2022-06-13,6925,6900,7100,6725,7025,100
435,ASII,2022-06-14,7025,6875,7000,6875,6975,-50
436,ASII,2022-06-15,6975,6975,6975,6700,6700,-275
437,ASII,2022-06-16,6700,6850,6950,6750,6850,150
438,ASII,2022-06-17,6850,6675,6950,6675,6950,100
439,ASII,2022-06-20,6950,6950,6975,6750,6925,-25
440,ASII,2022-06-21,6925,6900,6975,6850,6850,-75
441,ASII,2022-06-22,6850,6850,6925,6775,6800,-50
442,ASII,2022-06-23,6800,6850,6875,6750,6875,75
443,ASII,2022-06-24,6875,6900,6900,6650,6675,-200
444,ASII,2022-06-27,6675,6700,6750,6550,6650,-25
445,ASII,2022-06-28,6650,6650,6700,6600,6700,50
446,ASII,2022-06-29,6700,6625,6700,6500,6500,-200
447,ASII,2022-06-30,6500,6525,6650,6500,6625,125
448,ASII,2022-07-01,6625,6675,6675,6500,6525,-100
449,ASII,2022-07-04,6525,6500,6575,6300,6500,-25
450,ASII,2022-07-05,6500,6500,6525,6325,6325,-175
451,ASII,2022-07-06,6325,6300,6400,6050,6075,-250
452,ASII,2022-07-07,6075,6025,6125,5900,5950,-125
453,ASII,2022-07-08,5950,6025,6075,5950,5975,25
454,ASII,2022-07-11,5975,5975,6075,5925,6050,75
455,ASII,2022-07-12,6050,6050,6150,6050,6100,50
456,ASII,2022-07-13,6100,6100,6100,5825,5825,-275
457,ASII,2022-07-14,5825,5825,6100,5825,6100,275
