,accuracy_history,loss_history
0,0.004395604599267244,0.016977548599243164
1,0.004395604599267244,0.003969494253396988
2,0.004395604599267244,0.004494770430028439
3,0.004395604599267244,0.0034426625352352858
4,0.004395604599267244,0.0027951879892498255
5,0.004395604599267244,0.0027128190267831087
6,0.004395604599267244,0.0026467873249202967
7,0.004395604599267244,0.002783284755423665
8,0.004395604599267244,0.0027324194088578224
9,0.004395604599267244,0.0025838350411504507
10,0.004395604599267244,0.003637437243014574
11,0.004395604599267244,0.0022593240719288588
12,0.004395604599267244,0.0018660605419427156
13,0.004395604599267244,0.0016962101217359304
14,0.004395604599267244,0.001494835247285664
15,0.004395604599267244,0.0017267350340262055
16,0.004395604599267244,0.0015599388862028718
17,0.004395604599267244,0.0014771807473152876
18,0.004395604599267244,0.0019175230991095304
19,0.004395604599267244,0.0019432954723015428
20,0.004395604599267244,0.0012515450362116098
21,0.004395604599267244,0.0015766568249091506
22,0.004395604599267244,0.0013524267124012113
23,0.004395604599267244,0.001009417581371963
24,0.004395604599267244,0.0011719512986019254
25,0.004395604599267244,0.001410480123013258
26,0.004395604599267244,0.0010389619274064898
27,0.004395604599267244,0.0010858254972845316
28,0.004395604599267244,0.0010530275758355856
29,0.004395604599267244,0.0010715833632275462
30,0.004395604599267244,0.0011310053523629904
31,0.004395604599267244,0.0010933650191873312
32,0.004395604599267244,0.0011896811192855239
33,0.004395604599267244,0.0011513339122757316
34,0.004395604599267244,0.001113153644837439
35,0.004395604599267244,0.0011759847402572632
36,0.004395604599267244,0.0009786972077563405
37,0.004395604599267244,0.0011105332523584366
38,0.004395604599267244,0.0014078733511269093
39,0.004395604599267244,0.001113977050408721
40,0.004395604599267244,0.0011943335412070155
41,0.004395604599267244,0.0010295441607013345
42,0.004395604599267244,0.0011418538633733988
43,0.004395604599267244,0.0012150092516094446
44,0.004395604599267244,0.0011351181892678142
45,0.004395604599267244,0.0012840154813602567
46,0.004395604599267244,0.0013223584974184632
47,0.004395604599267244,0.0011072189081460238
48,0.004395604599267244,0.0015097210416570306
49,0.004395604599267244,0.0013940032804384828
50,0.004395604599267244,0.000983021454885602
51,0.004395604599267244,0.0011421524686738849
52,0.004395604599267244,0.0010749287903308868
53,0.004395604599267244,0.0014028431614860892
54,0.004395604599267244,0.0012847046600654721
55,0.004395604599267244,0.0010594374034553766
56,0.004395604599267244,0.001060054055415094
57,0.004395604599267244,0.0011953860521316528
58,0.004395604599267244,0.001334006548859179
59,0.004395604599267244,0.0012205009115859866
60,0.004395604599267244,0.0009379909024573863
61,0.004395604599267244,0.0010614949278533459
62,0.004395604599267244,0.0010346188209950924
63,0.004395604599267244,0.0011180219007655978
64,0.004395604599267244,0.0011277373414486647
65,0.004395604599267244,0.0009885375620797276
66,0.004395604599267244,0.0010203341953456402
67,0.004395604599267244,0.0013899921905249357
68,0.004395604599267244,0.000982585595920682
69,0.004395604599267244,0.0010521821677684784
70,0.004395604599267244,0.0011738695902749896
71,0.004395604599267244,0.0010456169256940484
72,0.004395604599267244,0.0009723234106786549
73,0.004395604599267244,0.0010556094348430634
74,0.004395604599267244,0.0008992382208816707
75,0.004395604599267244,0.0012324245180934668
76,0.004395604599267244,0.0015229523414745927
77,0.004395604599267244,0.0011026909342035651
78,0.004395604599267244,0.0011844534892588854
79,0.004395604599267244,0.0010350561933591962
80,0.004395604599267244,0.001076586078852415
81,0.004395604599267244,0.000982697936706245
82,0.004395604599267244,0.0013061794452369213
83,0.004395604599267244,0.0010564300464466214
84,0.004395604599267244,0.0009900943841785192
85,0.004395604599267244,0.0010565269039943814
86,0.004395604599267244,0.0009957610163837671
87,0.004395604599267244,0.0010074060410261154
88,0.004395604599267244,0.000997303519397974
89,0.004395604599267244,0.0012846880126744509
90,0.004395604599267244,0.0009078994626179338
91,0.004395604599267244,0.0011168495984748006
92,0.004395604599267244,0.001158195431344211
93,0.004395604599267244,0.0011438436340540648
94,0.004395604599267244,0.0009212774457409978
95,0.004395604599267244,0.0009449852514080703
96,0.004395604599267244,0.0009553832933306694
97,0.004395604599267244,0.001001200987957418
98,0.004395604599267244,0.0010769356740638614
99,0.004395604599267244,0.0009902818128466606
