,accuracy_history,loss_history
0,0.0062761506997048855,0.039320606738328934
1,0.0062761506997048855,0.006509989965707064
2,0.0062761506997048855,0.00795968808233738
3,0.0062761506997048855,0.005402014125138521
4,0.0062761506997048855,0.004999081138521433
5,0.0062761506997048855,0.0062569924630224705
6,0.0062761506997048855,0.004808788653463125
7,0.0062761506997048855,0.005200376268476248
8,0.0062761506997048855,0.00460686394944787
9,0.0062761506997048855,0.00531056197360158
10,0.0062761506997048855,0.005131151527166367
11,0.0062761506997048855,0.005040352698415518
12,0.0062761506997048855,0.004844278562813997
13,0.0062761506997048855,0.004507508594542742
14,0.0062761506997048855,0.004009873140603304
15,0.0062761506997048855,0.0043375929817557335
16,0.0062761506997048855,0.004378466866910458
17,0.0062761506997048855,0.0036836815997958183
18,0.0062761506997048855,0.004339704290032387
19,0.0062761506997048855,0.0037353408988565207
20,0.0062761506997048855,0.003988113719969988
21,0.0062761506997048855,0.0033975932747125626
22,0.0062761506997048855,0.005912956781685352
23,0.0062761506997048855,0.0037675134371966124
24,0.0062761506997048855,0.002932795323431492
25,0.0062761506997048855,0.0036023533903062344
26,0.0062761506997048855,0.002454187488183379
27,0.0062761506997048855,0.0018233217997476459
28,0.0062761506997048855,0.0016267062164843082
29,0.0062761506997048855,0.0013637561351060867
30,0.0062761506997048855,0.0012507301289588213
31,0.0062761506997048855,0.0012755895731970668
32,0.0062761506997048855,0.0009831949137151241
33,0.0062761506997048855,0.000966918480116874
34,0.0062761506997048855,0.0009344820282422006
35,0.0062761506997048855,0.0010462859645485878
36,0.0062761506997048855,0.0008280049660243094
37,0.0062761506997048855,0.001500809914432466
38,0.0062761506997048855,0.0009176055900752544
39,0.0062761506997048855,0.0009064277401193976
40,0.0062761506997048855,0.0011734158033505082
41,0.0062761506997048855,0.0010356454877182841
42,0.0062761506997048855,0.000768230645917356
43,0.0062761506997048855,0.0009022331214509904
44,0.0062761506997048855,0.0010289325146004558
45,0.0062761506997048855,0.001122542074881494
46,0.0062761506997048855,0.0010058680782094598
47,0.0062761506997048855,0.0010781126329675317
48,0.0062761506997048855,0.001048094010911882
49,0.0062761506997048855,0.0009572898270562291
50,0.0062761506997048855,0.001129353535361588
51,0.0062761506997048855,0.0008064178400672972
52,0.0062761506997048855,0.0009845715248957276
53,0.0062761506997048855,0.0011176607804372907
54,0.0062761506997048855,0.001827134401537478
55,0.0062761506997048855,0.0008903233101591468
56,0.0062761506997048855,0.0008121099090203643
57,0.0062761506997048855,0.0009955015266314149
58,0.0062761506997048855,0.0009083551121875644
59,0.0062761506997048855,0.0010258196853101254
60,0.0062761506997048855,0.0007537234341725707
61,0.0062761506997048855,0.000979817588813603
62,0.0062761506997048855,0.001125738606788218
63,0.0062761506997048855,0.001164328888989985
64,0.0062761506997048855,0.0009153141872957349
65,0.0062761506997048855,0.001196407712996006
66,0.0062761506997048855,0.0011557285906746984
67,0.0062761506997048855,0.0010645599104464054
68,0.0062761506997048855,0.0008595724357292056
69,0.0062761506997048855,0.0010152728063985705
70,0.0062761506997048855,0.0014061357360333204
71,0.0062761506997048855,0.0010214281501248479
72,0.0062761506997048855,0.0014039643574506044
73,0.0062761506997048855,0.0011579168494790792
74,0.0062761506997048855,0.0010570812737569213
75,0.0062761506997048855,0.0008363099186681211
76,0.0062761506997048855,0.0011096695670858026
77,0.0062761506997048855,0.0009372963686473668
78,0.0062761506997048855,0.0007514458848163486
79,0.0062761506997048855,0.0008253935957327485
80,0.0062761506997048855,0.0008547214674763381
81,0.0062761506997048855,0.0008000144734978676
82,0.0062761506997048855,0.0010239233961328864
83,0.0062761506997048855,0.0009311004541814327
84,0.0062761506997048855,0.0013763699680566788
85,0.0062761506997048855,0.0009407313773408532
86,0.0062761506997048855,0.0008829706348478794
87,0.0062761506997048855,0.0010047521209344268
88,0.0062761506997048855,0.001086299424059689
89,0.0062761506997048855,0.0012295206543058157
90,0.0062761506997048855,0.0010453484719619155
91,0.0062761506997048855,0.0009120145696215332
92,0.0062761506997048855,0.0008483370766043663
93,0.0062761506997048855,0.0007642689743079245
94,0.0062761506997048855,0.0008196302223950624
95,0.0062761506997048855,0.0008864957490004599
96,0.0062761506997048855,0.0009597324533388019
97,0.0062761506997048855,0.0008905499707907438
98,0.0062761506997048855,0.0008773587760515511
99,0.0062761506997048855,0.0011421684175729752
