,accuracy_history,loss_history
0,0.0062761506997048855,0.029516171663999557
1,0.0062761506997048855,0.0034918400924652815
2,0.0062761506997048855,0.0033224958460778
3,0.0062761506997048855,0.003388357814401388
4,0.0062761506997048855,0.003729479620233178
5,0.0062761506997048855,0.0032200301066040993
6,0.0062761506997048855,0.0029934963677078485
7,0.0062761506997048855,0.0034795713145285845
8,0.0062761506997048855,0.003965714015066624
9,0.0062761506997048855,0.003190788673236966
10,0.0062761506997048855,0.00267020333558321
11,0.0062761506997048855,0.002540760673582554
12,0.0062761506997048855,0.002234970685094595
13,0.0062761506997048855,0.0026332761626690626
14,0.0062761506997048855,0.0026909401640295982
15,0.0062761506997048855,0.0023884810507297516
16,0.0062761506997048855,0.0020631535444408655
17,0.0062761506997048855,0.0018471366493031383
18,0.0062761506997048855,0.0037391872610896826
19,0.0062761506997048855,0.0022532972507178783
20,0.0062761506997048855,0.0014477563090622425
21,0.0062761506997048855,0.0022714463993906975
22,0.0062761506997048855,0.0019192519830539823
23,0.0062761506997048855,0.0010580997914075851
24,0.0062761506997048855,0.0011457552900537848
25,0.0062761506997048855,0.000855877238791436
26,0.0062761506997048855,0.0010179574601352215
27,0.0062761506997048855,0.0009733526967465878
28,0.0062761506997048855,0.0007530057337135077
29,0.0062761506997048855,0.0008366552647203207
30,0.0062761506997048855,0.0007644384750165045
31,0.0062761506997048855,0.0007760543376207352
32,0.0062761506997048855,0.0007940038340166211
33,0.0062761506997048855,0.000759906426537782
34,0.0062761506997048855,0.001108237192966044
35,0.0062761506997048855,0.0009277191129513085
36,0.0062761506997048855,0.0010078829945996404
37,0.0062761506997048855,0.0007850895053707063
38,0.0062761506997048855,0.0009287152788601816
39,0.0062761506997048855,0.0008463943959213793
40,0.0062761506997048855,0.0008303505019284785
41,0.0062761506997048855,0.0008674456039443612
42,0.0062761506997048855,0.0007183814886957407
43,0.0062761506997048855,0.0007566834683530033
44,0.0062761506997048855,0.0010079025523737073
45,0.0062761506997048855,0.0007822711486369371
46,0.0062761506997048855,0.0009103986085392535
47,0.0062761506997048855,0.0007034974987618625
48,0.0062761506997048855,0.0008652984979562461
49,0.0062761506997048855,0.0010558728827163577
50,0.0062761506997048855,0.0007347053615376353
51,0.0062761506997048855,0.0008566797478124499
52,0.0062761506997048855,0.0008332108845934272
53,0.0062761506997048855,0.0007195620564743876
54,0.0062761506997048855,0.0008750344859436154
55,0.0062761506997048855,0.0010156627977266908
56,0.0062761506997048855,0.0007329275831580162
57,0.0062761506997048855,0.0007900433847680688
58,0.0062761506997048855,0.0010651940247043967
59,0.0062761506997048855,0.0010883437935262918
60,0.0062761506997048855,0.0010209007887169719
61,0.0062761506997048855,0.000789285113569349
62,0.0062761506997048855,0.000763262331020087
63,0.0062761506997048855,0.0009066567290574312
64,0.0062761506997048855,0.0009423171868547797
65,0.0062761506997048855,0.0007387058576568961
66,0.0062761506997048855,0.0007342591998167336
67,0.0062761506997048855,0.0007102747331373394
68,0.0062761506997048855,0.0008114147349260747
69,0.0062761506997048855,0.0007837837329134345
70,0.0062761506997048855,0.000751053390558809
71,0.0062761506997048855,0.0007552611641585827
72,0.0062761506997048855,0.0008600633591413498
73,0.0062761506997048855,0.000832058722153306
74,0.0062761506997048855,0.0007032115827314556
75,0.0062761506997048855,0.0007708133198320866
76,0.0062761506997048855,0.0011134387459605932
77,0.0062761506997048855,0.0008235610439442098
78,0.0062761506997048855,0.0007978928042575717
79,0.0062761506997048855,0.000723285018466413
80,0.0062761506997048855,0.0010143844410777092
81,0.0062761506997048855,0.0007209774339571595
82,0.0062761506997048855,0.0009237552876584232
83,0.0062761506997048855,0.000898792059160769
84,0.0062761506997048855,0.000984446844086051
85,0.0062761506997048855,0.0007739127613604069
86,0.0062761506997048855,0.0007524369866587222
87,0.0062761506997048855,0.0007204894791357219
88,0.0062761506997048855,0.0008597493288107216
89,0.0062761506997048855,0.000793378974776715
90,0.0062761506997048855,0.0007473861915059388
91,0.0062761506997048855,0.0007197124068625271
92,0.0062761506997048855,0.0007184279384091496
93,0.0062761506997048855,0.0008040262619033456
94,0.0062761506997048855,0.0007201168336905539
95,0.0062761506997048855,0.0007192319608293474
96,0.0062761506997048855,0.0008210656815208495
97,0.0062761506997048855,0.0007494452293030918
98,0.0062761506997048855,0.0007844445062801242
99,0.0062761506997048855,0.0007442469359375536
